Water.Year,QM,WY-QM,wyqm,Cal.Year,Month,QM start day,QM end day,Start.Date,End.Date,Days in QM
2010,32,2010-32,2010-32,2010,5,25,31,5/25/2010,5/31/2010,7
2010,33,2010-33,2010-33,2010,6,1,8,6/1/2010,6/8/2010,8
2010,34,2010-34,2010-34,2010,6,9,16,6/9/2010,6/16/2010,8
2010,35,2010-35,2010-35,2010,6,17,23,6/17/2010,6/23/2010,7
2010,36,2010-36,2010-36,2010,6,24,30,6/24/2010,6/30/2010,7
2010,37,2010-37,2010-37,2010,7,1,8,7/1/2010,7/8/2010,8
2010,38,2010-38,2010-38,2010,7,9,16,7/9/2010,7/16/2010,8
2010,39,2010-39,2010-39,2010,7,17,24,7/17/2010,7/24/2010,8
2010,40,2010-40,2010-40,2010,7,25,31,7/25/2010,7/31/2010,7
2010,41,2010-41,2010-41,2010,8,1,8,8/1/2010,8/8/2010,8
2010,42,2010-42,2010-42,2010,8,9,16,8/9/2010,8/16/2010,8
2010,43,2010-43,2010-43,2010,8,17,24,8/17/2010,8/24/2010,8
2010,44,2010-44,2010-44,2010,8,25,31,8/25/2010,8/31/2010,7
2010,45,2010-45,2010-45,2010,9,1,8,9/1/2010,9/8/2010,8
2010,46,2010-46,2010-46,2010,9,9,16,9/9/2010,9/16/2010,8
2010,47,2010-47,2010-47,2010,9,17,23,9/17/2010,9/23/2010,7
2010,48,2010-48,2010-48,2010,9,24,30,9/24/2010,9/30/2010,7
2011,1,2011-01,2011-1,2010,10,1,8,10/1/2010,10/8/2010,8
2011,2,2011-02,2011-2,2010,10,9,16,10/9/2010,10/16/2010,8
2011,3,2011-03,2011-3,2010,10,17,24,10/17/2010,10/24/2010,8
2011,4,2011-04,2011-4,2010,10,25,31,10/25/2010,10/31/2010,7
2011,5,2011-05,2011-5,2010,11,1,8,11/1/2010,11/8/2010,8
2011,6,2011-06,2011-6,2010,11,9,16,11/9/2010,11/16/2010,8
2011,7,2011-07,2011-7,2010,11,17,23,11/17/2010,11/23/2010,7
2011,8,2011-08,2011-8,2010,11,24,30,11/24/2010,11/30/2010,7
2011,9,2011-09,2011-9,2010,12,1,8,12/1/2010,12/8/2010,8
2011,10,2011-10,2011-10,2010,12,9,16,12/9/2010,12/16/2010,8
2011,11,2011-11,2011-11,2010,12,17,24,12/17/2010,12/24/2010,8
2011,12,2011-12,2011-12,2010,12,25,31,12/25/2010,12/31/2010,7
2011,13,2011-13,2011-13,2011,1,1,8,1/1/2011,1/8/2011,8
2011,14,2011-14,2011-14,2011,1,9,16,1/9/2011,1/16/2011,8
2011,15,2011-15,2011-15,2011,1,17,24,1/17/2011,1/24/2011,8
2011,16,2011-16,2011-16,2011,1,25,31,1/25/2011,1/31/2011,7
2011,17,2011-17,2011-17,2011,2,1,7,2/1/2011,2/7/2011,7
2011,18,2011-18,2011-18,2011,2,8,14,2/8/2011,2/14/2011,7
2011,19,2011-19,2011-19,2011,2,15,21,2/15/2011,2/21/2011,7
2011,20,2011-20,2011-20,2011,2,22,28,2/22/2011,2/28/2011,7
2011,21,2011-21,2011-21,2011,3,1,8,3/1/2011,3/8/2011,8
2011,22,2011-22,2011-22,2011,3,9,16,3/9/2011,3/16/2011,8
2011,23,2011-23,2011-23,2011,3,17,24,3/17/2011,3/24/2011,8
2011,24,2011-24,2011-24,2011,3,25,31,3/25/2011,3/31/2011,7
2011,25,2011-25,2011-25,2011,4,1,8,4/1/2011,4/8/2011,8
2011,26,2011-26,2011-26,2011,4,9,16,4/9/2011,4/16/2011,8
2011,27,2011-27,2011-27,2011,4,17,23,4/17/2011,4/23/2011,7
2011,28,2011-28,2011-28,2011,4,24,30,4/24/2011,4/30/2011,7
2011,29,2011-29,2011-29,2011,5,1,8,5/1/2011,5/8/2011,8
2011,30,2011-30,2011-30,2011,5,9,16,5/9/2011,5/16/2011,8
2011,31,2011-31,2011-31,2011,5,17,24,5/17/2011,5/24/2011,8
2011,32,2011-32,2011-32,2011,5,25,31,5/25/2011,5/31/2011,7
2011,33,2011-33,2011-33,2011,6,1,8,6/1/2011,6/8/2011,8
2011,34,2011-34,2011-34,2011,6,9,16,6/9/2011,6/16/2011,8
2011,35,2011-35,2011-35,2011,6,17,23,6/17/2011,6/23/2011,7
2011,36,2011-36,2011-36,2011,6,24,30,6/24/2011,6/30/2011,7
2011,37,2011-37,2011-37,2011,7,1,8,7/1/2011,7/8/2011,8
2011,38,2011-38,2011-38,2011,7,9,16,7/9/2011,7/16/2011,8
2011,39,2011-39,2011-39,2011,7,17,24,7/17/2011,7/24/2011,8
2011,40,2011-40,2011-40,2011,7,25,31,7/25/2011,7/31/2011,7
2011,41,2011-41,2011-41,2011,8,1,8,8/1/2011,8/8/2011,8
2011,42,2011-42,2011-42,2011,8,9,16,8/9/2011,8/16/2011,8
2011,43,2011-43,2011-43,2011,8,17,24,8/17/2011,8/24/2011,8
2011,44,2011-44,2011-44,2011,8,25,31,8/25/2011,8/31/2011,7
2011,45,2011-45,2011-45,2011,9,1,8,9/1/2011,9/8/2011,8
2011,46,2011-46,2011-46,2011,9,9,16,9/9/2011,9/16/2011,8
2011,47,2011-47,2011-47,2011,9,17,23,9/17/2011,9/23/2011,7
2011,48,2011-48,2011-48,2011,9,24,30,9/24/2011,9/30/2011,7
2012,1,2012-01,2012-1,2011,10,1,8,10/1/2011,10/8/2011,8
2012,2,2012-02,2012-2,2011,10,9,16,10/9/2011,10/16/2011,8
2012,3,2012-03,2012-3,2011,10,17,24,10/17/2011,10/24/2011,8
2012,4,2012-04,2012-4,2011,10,25,31,10/25/2011,10/31/2011,7
2012,5,2012-05,2012-5,2011,11,1,8,11/1/2011,11/8/2011,8
2012,6,2012-06,2012-6,2011,11,9,16,11/9/2011,11/16/2011,8
2012,7,2012-07,2012-7,2011,11,17,23,11/17/2011,11/23/2011,7
2012,8,2012-08,2012-8,2011,11,24,30,11/24/2011,11/30/2011,7
2012,9,2012-09,2012-9,2011,12,1,8,12/1/2011,12/8/2011,8
2012,10,2012-10,2012-10,2011,12,9,16,12/9/2011,12/16/2011,8
2012,11,2012-11,2012-11,2011,12,17,24,12/17/2011,12/24/2011,8
2012,12,2012-12,2012-12,2011,12,25,31,12/25/2011,12/31/2011,7
2012,13,2012-13,2012-13,2012,1,1,8,1/1/2012,1/8/2012,8
2012,14,2012-14,2012-14,2012,1,9,16,1/9/2012,1/16/2012,8
2012,15,2012-15,2012-15,2012,1,17,24,1/17/2012,1/24/2012,8
2012,16,2012-16,2012-16,2012,1,25,31,1/25/2012,1/31/2012,7
2012,17,2012-17,2012-17,2012,2,1,7,2/1/2012,2/7/2012,7
2012,18,2012-18,2012-18,2012,2,8,14,2/8/2012,2/14/2012,7
2012,19,2012-19,2012-19,2012,2,15,21,2/15/2012,2/21/2012,7
2012,20,2012-20,2012-20,2012,2,22,28,2/22/2012,2/28/2012,7
2012,21,2012-21,2012-21,2012,3,1,8,3/1/2012,3/8/2012,8
2012,22,2012-22,2012-22,2012,3,9,16,3/9/2012,3/16/2012,8
2012,23,2012-23,2012-23,2012,3,17,24,3/17/2012,3/24/2012,8
2012,24,2012-24,2012-24,2012,3,25,31,3/25/2012,3/31/2012,7
2012,25,2012-25,2012-25,2012,4,1,8,4/1/2012,4/8/2012,8
2012,26,2012-26,2012-26,2012,4,9,16,4/9/2012,4/16/2012,8
2012,27,2012-27,2012-27,2012,4,17,23,4/17/2012,4/23/2012,7
2012,28,2012-28,2012-28,2012,4,24,30,4/24/2012,4/30/2012,7
2012,29,2012-29,2012-29,2012,5,1,8,5/1/2012,5/8/2012,8
2012,30,2012-30,2012-30,2012,5,9,16,5/9/2012,5/16/2012,8
2012,31,2012-31,2012-31,2012,5,17,24,5/17/2012,5/24/2012,8
2012,32,2012-32,2012-32,2012,5,25,31,5/25/2012,5/31/2012,7
2012,33,2012-33,2012-33,2012,6,1,8,6/1/2012,6/8/2012,8
2012,34,2012-34,2012-34,2012,6,9,16,6/9/2012,6/16/2012,8
2012,35,2012-35,2012-35,2012,6,17,23,6/17/2012,6/23/2012,7
2012,36,2012-36,2012-36,2012,6,24,30,6/24/2012,6/30/2012,7
2012,37,2012-37,2012-37,2012,7,1,8,7/1/2012,7/8/2012,8
2012,38,2012-38,2012-38,2012,7,9,16,7/9/2012,7/16/2012,8
2012,39,2012-39,2012-39,2012,7,17,24,7/17/2012,7/24/2012,8
2012,40,2012-40,2012-40,2012,7,25,31,7/25/2012,7/31/2012,7
2012,41,2012-41,2012-41,2012,8,1,8,8/1/2012,8/8/2012,8
2012,42,2012-42,2012-42,2012,8,9,16,8/9/2012,8/16/2012,8
2012,43,2012-43,2012-43,2012,8,17,24,8/17/2012,8/24/2012,8
2012,44,2012-44,2012-44,2012,8,25,31,8/25/2012,8/31/2012,7
2012,45,2012-45,2012-45,2012,9,1,8,9/1/2012,9/8/2012,8
2012,46,2012-46,2012-46,2012,9,9,16,9/9/2012,9/16/2012,8
2012,47,2012-47,2012-47,2012,9,17,23,9/17/2012,9/23/2012,7
2012,48,2012-48,2012-48,2012,9,24,30,9/24/2012,9/30/2012,7
2013,1,2013-01,2013-1,2012,10,1,8,10/1/2012,10/8/2012,8
2013,2,2013-02,2013-2,2012,10,9,16,10/9/2012,10/16/2012,8
2013,3,2013-03,2013-3,2012,10,17,24,10/17/2012,10/24/2012,8
2013,4,2013-04,2013-4,2012,10,25,31,10/25/2012,10/31/2012,7
2013,5,2013-05,2013-5,2012,11,1,8,11/1/2012,11/8/2012,8
2013,6,2013-06,2013-6,2012,11,9,16,11/9/2012,11/16/2012,8
2013,7,2013-07,2013-7,2012,11,17,23,11/17/2012,11/23/2012,7
2013,8,2013-08,2013-8,2012,11,24,30,11/24/2012,11/30/2012,7
2013,9,2013-09,2013-9,2012,12,1,8,12/1/2012,12/8/2012,8
2013,10,2013-10,2013-10,2012,12,9,16,12/9/2012,12/16/2012,8
2013,11,2013-11,2013-11,2012,12,17,24,12/17/2012,12/24/2012,8
2013,12,2013-12,2013-12,2012,12,25,31,12/25/2012,12/31/2012,7
2013,13,2013-13,2013-13,2013,1,1,8,1/1/2013,1/8/2013,8
2013,14,2013-14,2013-14,2013,1,9,16,1/9/2013,1/16/2013,8
2013,15,2013-15,2013-15,2013,1,17,24,1/17/2013,1/24/2013,8
2013,16,2013-16,2013-16,2013,1,25,31,1/25/2013,1/31/2013,7
2013,17,2013-17,2013-17,2013,2,1,7,2/1/2013,2/7/2013,7
2013,18,2013-18,2013-18,2013,2,8,14,2/8/2013,2/14/2013,7
2013,19,2013-19,2013-19,2013,2,15,21,2/15/2013,2/21/2013,7
2013,20,2013-20,2013-20,2013,2,22,28,2/22/2013,2/28/2013,7
2013,21,2013-21,2013-21,2013,3,1,8,3/1/2013,3/8/2013,8
2013,22,2013-22,2013-22,2013,3,9,16,3/9/2013,3/16/2013,8
2013,23,2013-23,2013-23,2013,3,17,24,3/17/2013,3/24/2013,8
2013,24,2013-24,2013-24,2013,3,25,31,3/25/2013,3/31/2013,7
2013,25,2013-25,2013-25,2013,4,1,8,4/1/2013,4/8/2013,8
2013,26,2013-26,2013-26,2013,4,9,16,4/9/2013,4/16/2013,8
2013,27,2013-27,2013-27,2013,4,17,23,4/17/2013,4/23/2013,7
2013,28,2013-28,2013-28,2013,4,24,30,4/24/2013,4/30/2013,7
2013,29,2013-29,2013-29,2013,5,1,8,5/1/2013,5/8/2013,8
2013,30,2013-30,2013-30,2013,5,9,16,5/9/2013,5/16/2013,8
2013,31,2013-31,2013-31,2013,5,17,24,5/17/2013,5/24/2013,8
2013,32,2013-32,2013-32,2013,5,25,31,5/25/2013,5/31/2013,7
2013,33,2013-33,2013-33,2013,6,1,8,6/1/2013,6/8/2013,8
2013,34,2013-34,2013-34,2013,6,9,16,6/9/2013,6/16/2013,8
2013,35,2013-35,2013-35,2013,6,17,23,6/17/2013,6/23/2013,7
2013,36,2013-36,2013-36,2013,6,24,30,6/24/2013,6/30/2013,7
2013,37,2013-37,2013-37,2013,7,1,8,7/1/2013,7/8/2013,8
2013,38,2013-38,2013-38,2013,7,9,16,7/9/2013,7/16/2013,8
2013,39,2013-39,2013-39,2013,7,17,24,7/17/2013,7/24/2013,8
2013,40,2013-40,2013-40,2013,7,25,31,7/25/2013,7/31/2013,7
2013,41,2013-41,2013-41,2013,8,1,8,8/1/2013,8/8/2013,8
2013,42,2013-42,2013-42,2013,8,9,16,8/9/2013,8/16/2013,8
2013,43,2013-43,2013-43,2013,8,17,24,8/17/2013,8/24/2013,8
2013,44,2013-44,2013-44,2013,8,25,31,8/25/2013,8/31/2013,7
2013,45,2013-45,2013-45,2013,9,1,8,9/1/2013,9/8/2013,8
2013,46,2013-46,2013-46,2013,9,9,16,9/9/2013,9/16/2013,8
2013,47,2013-47,2013-47,2013,9,17,23,9/17/2013,9/23/2013,7
2013,48,2013-48,2013-48,2013,9,24,30,9/24/2013,9/30/2013,7
2014,1,2014-01,2014-1,2013,10,1,8,10/1/2013,10/8/2013,8
2014,2,2014-02,2014-2,2013,10,9,16,10/9/2013,10/16/2013,8
2014,3,2014-03,2014-3,2013,10,17,24,10/17/2013,10/24/2013,8
2014,4,2014-04,2014-4,2013,10,25,31,10/25/2013,10/31/2013,7
2014,5,2014-05,2014-5,2013,11,1,8,11/1/2013,11/8/2013,8
2014,6,2014-06,2014-6,2013,11,9,16,11/9/2013,11/16/2013,8
2014,7,2014-07,2014-7,2013,11,17,23,11/17/2013,11/23/2013,7
2014,8,2014-08,2014-8,2013,11,24,30,11/24/2013,11/30/2013,7
2014,9,2014-09,2014-9,2013,12,1,8,12/1/2013,12/8/2013,8
2014,10,2014-10,2014-10,2013,12,9,16,12/9/2013,12/16/2013,8
2014,11,2014-11,2014-11,2013,12,17,24,12/17/2013,12/24/2013,8
2014,12,2014-12,2014-12,2013,12,25,31,12/25/2013,12/31/2013,7
2014,13,2014-13,2014-13,2014,1,1,8,1/1/2014,1/8/2014,8
2014,14,2014-14,2014-14,2014,1,9,16,1/9/2014,1/16/2014,8
2014,15,2014-15,2014-15,2014,1,17,24,1/17/2014,1/24/2014,8
2014,16,2014-16,2014-16,2014,1,25,31,1/25/2014,1/31/2014,7
2014,17,2014-17,2014-17,2014,2,1,7,2/1/2014,2/7/2014,7
2014,18,2014-18,2014-18,2014,2,8,14,2/8/2014,2/14/2014,7
2014,19,2014-19,2014-19,2014,2,15,21,2/15/2014,2/21/2014,7
2014,20,2014-20,2014-20,2014,2,22,28,2/22/2014,2/28/2014,7
2014,21,2014-21,2014-21,2014,3,1,8,3/1/2014,3/8/2014,8
2014,22,2014-22,2014-22,2014,3,9,16,3/9/2014,3/16/2014,8
2014,23,2014-23,2014-23,2014,3,17,24,3/17/2014,3/24/2014,8
2014,24,2014-24,2014-24,2014,3,25,31,3/25/2014,3/31/2014,7
2014,25,2014-25,2014-25,2014,4,1,8,4/1/2014,4/8/2014,8
2014,26,2014-26,2014-26,2014,4,9,16,4/9/2014,4/16/2014,8
2014,27,2014-27,2014-27,2014,4,17,23,4/17/2014,4/23/2014,7
2014,28,2014-28,2014-28,2014,4,24,30,4/24/2014,4/30/2014,7
2014,29,2014-29,2014-29,2014,5,1,8,5/1/2014,5/8/2014,8
2014,30,2014-30,2014-30,2014,5,9,16,5/9/2014,5/16/2014,8
2014,31,2014-31,2014-31,2014,5,17,24,5/17/2014,5/24/2014,8
2014,32,2014-32,2014-32,2014,5,25,31,5/25/2014,5/31/2014,7
2014,33,2014-33,2014-33,2014,6,1,8,6/1/2014,6/8/2014,8
2014,34,2014-34,2014-34,2014,6,9,16,6/9/2014,6/16/2014,8
2014,35,2014-35,2014-35,2014,6,17,23,6/17/2014,6/23/2014,7
2014,36,2014-36,2014-36,2014,6,24,30,6/24/2014,6/30/2014,7
2014,37,2014-37,2014-37,2014,7,1,8,7/1/2014,7/8/2014,8
2014,38,2014-38,2014-38,2014,7,9,16,7/9/2014,7/16/2014,8
2014,39,2014-39,2014-39,2014,7,17,24,7/17/2014,7/24/2014,8
2014,40,2014-40,2014-40,2014,7,25,31,7/25/2014,7/31/2014,7
2014,41,2014-41,2014-41,2014,8,1,8,8/1/2014,8/8/2014,8
2014,42,2014-42,2014-42,2014,8,9,16,8/9/2014,8/16/2014,8
2014,43,2014-43,2014-43,2014,8,17,24,8/17/2014,8/24/2014,8
2014,44,2014-44,2014-44,2014,8,25,31,8/25/2014,8/31/2014,7
2014,45,2014-45,2014-45,2014,9,1,8,9/1/2014,9/8/2014,8
2014,46,2014-46,2014-46,2014,9,9,16,9/9/2014,9/16/2014,8
2014,47,2014-47,2014-47,2014,9,17,23,9/17/2014,9/23/2014,7
2014,48,2014-48,2014-48,2014,9,24,30,9/24/2014,9/30/2014,7
2015,1,2015-01,2015-1,2014,10,1,8,10/1/2014,10/8/2014,8
2015,2,2015-02,2015-2,2014,10,9,16,10/9/2014,10/16/2014,8
2015,3,2015-03,2015-3,2014,10,17,24,10/17/2014,10/24/2014,8
2015,4,2015-04,2015-4,2014,10,25,31,10/25/2014,10/31/2014,7
2015,5,2015-05,2015-5,2014,11,1,8,11/1/2014,11/8/2014,8
2015,6,2015-06,2015-6,2014,11,9,16,11/9/2014,11/16/2014,8
2015,7,2015-07,2015-7,2014,11,17,23,11/17/2014,11/23/2014,7
2015,8,2015-08,2015-8,2014,11,24,30,11/24/2014,11/30/2014,7
2015,9,2015-09,2015-9,2014,12,1,8,12/1/2014,12/8/2014,8
2015,10,2015-10,2015-10,2014,12,9,16,12/9/2014,12/16/2014,8
2015,11,2015-11,2015-11,2014,12,17,24,12/17/2014,12/24/2014,8
2015,12,2015-12,2015-12,2014,12,25,31,12/25/2014,12/31/2014,7
2015,13,2015-13,2015-13,2015,1,1,8,1/1/2015,1/8/2015,8
2015,14,2015-14,2015-14,2015,1,9,16,1/9/2015,1/16/2015,8
2015,15,2015-15,2015-15,2015,1,17,24,1/17/2015,1/24/2015,8
2015,16,2015-16,2015-16,2015,1,25,31,1/25/2015,1/31/2015,7
2015,17,2015-17,2015-17,2015,2,1,7,2/1/2015,2/7/2015,7
2015,18,2015-18,2015-18,2015,2,8,14,2/8/2015,2/14/2015,7
2015,19,2015-19,2015-19,2015,2,15,21,2/15/2015,2/21/2015,7
2015,20,2015-20,2015-20,2015,2,22,28,2/22/2015,2/28/2015,7
2015,21,2015-21,2015-21,2015,3,1,8,3/1/2015,3/8/2015,8
2015,22,2015-22,2015-22,2015,3,9,16,3/9/2015,3/16/2015,8
2015,23,2015-23,2015-23,2015,3,17,24,3/17/2015,3/24/2015,8
2015,24,2015-24,2015-24,2015,3,25,31,3/25/2015,3/31/2015,7
2015,25,2015-25,2015-25,2015,4,1,8,4/1/2015,4/8/2015,8
2015,26,2015-26,2015-26,2015,4,9,16,4/9/2015,4/16/2015,8
2015,27,2015-27,2015-27,2015,4,17,23,4/17/2015,4/23/2015,7
2015,28,2015-28,2015-28,2015,4,24,30,4/24/2015,4/30/2015,7
2015,29,2015-29,2015-29,2015,5,1,8,5/1/2015,5/8/2015,8
2015,30,2015-30,2015-30,2015,5,9,16,5/9/2015,5/16/2015,8
2015,31,2015-31,2015-31,2015,5,17,24,5/17/2015,5/24/2015,8
2015,32,2015-32,2015-32,2015,5,25,31,5/25/2015,5/31/2015,7
2015,33,2015-33,2015-33,2015,6,1,8,6/1/2015,6/8/2015,8
2015,34,2015-34,2015-34,2015,6,9,16,6/9/2015,6/16/2015,8
2015,35,2015-35,2015-35,2015,6,17,23,6/17/2015,6/23/2015,7
2015,36,2015-36,2015-36,2015,6,24,30,6/24/2015,6/30/2015,7
2015,37,2015-37,2015-37,2015,7,1,8,7/1/2015,7/8/2015,8
2015,38,2015-38,2015-38,2015,7,9,16,7/9/2015,7/16/2015,8
2015,39,2015-39,2015-39,2015,7,17,24,7/17/2015,7/24/2015,8
2015,40,2015-40,2015-40,2015,7,25,31,7/25/2015,7/31/2015,7
2015,41,2015-41,2015-41,2015,8,1,8,8/1/2015,8/8/2015,8
2015,42,2015-42,2015-42,2015,8,9,16,8/9/2015,8/16/2015,8
2015,43,2015-43,2015-43,2015,8,17,24,8/17/2015,8/24/2015,8
2015,44,2015-44,2015-44,2015,8,25,31,8/25/2015,8/31/2015,7
2015,45,2015-45,2015-45,2015,9,1,8,9/1/2015,9/8/2015,8
2015,46,2015-46,2015-46,2015,9,9,16,9/9/2015,9/16/2015,8
2015,47,2015-47,2015-47,2015,9,17,23,9/17/2015,9/23/2015,7
2015,48,2015-48,2015-48,2015,9,24,30,9/24/2015,9/30/2015,7
2016,1,2016-01,2016-1,2015,10,1,8,10/1/2015,10/8/2015,8
2016,2,2016-02,2016-2,2015,10,9,16,10/9/2015,10/16/2015,8
2016,3,2016-03,2016-3,2015,10,17,24,10/17/2015,10/24/2015,8
2016,4,2016-04,2016-4,2015,10,25,31,10/25/2015,10/31/2015,7
2016,5,2016-05,2016-5,2015,11,1,8,11/1/2015,11/8/2015,8
2016,6,2016-06,2016-6,2015,11,9,16,11/9/2015,11/16/2015,8
2016,7,2016-07,2016-7,2015,11,17,23,11/17/2015,11/23/2015,7
2016,8,2016-08,2016-8,2015,11,24,30,11/24/2015,11/30/2015,7
2016,9,2016-09,2016-9,2015,12,1,8,12/1/2015,12/8/2015,8
2016,10,2016-10,2016-10,2015,12,9,16,12/9/2015,12/16/2015,8
2016,11,2016-11,2016-11,2015,12,17,24,12/17/2015,12/24/2015,8
2016,12,2016-12,2016-12,2015,12,25,31,12/25/2015,12/31/2015,7
2016,13,2016-13,2016-13,2016,1,1,8,1/1/2016,1/8/2016,8
2016,14,2016-14,2016-14,2016,1,9,16,1/9/2016,1/16/2016,8
2016,15,2016-15,2016-15,2016,1,17,24,1/17/2016,1/24/2016,8
2016,16,2016-16,2016-16,2016,1,25,31,1/25/2016,1/31/2016,7
2016,17,2016-17,2016-17,2016,2,1,7,2/1/2016,2/7/2016,7
2016,18,2016-18,2016-18,2016,2,8,14,2/8/2016,2/14/2016,7
2016,19,2016-19,2016-19,2016,2,15,21,2/15/2016,2/21/2016,7
2016,20,2016-20,2016-20,2016,2,22,28,2/22/2016,2/28/2016,7
2016,21,2016-21,2016-21,2016,3,1,8,3/1/2016,3/8/2016,8
2016,22,2016-22,2016-22,2016,3,9,16,3/9/2016,3/16/2016,8
2016,23,2016-23,2016-23,2016,3,17,24,3/17/2016,3/24/2016,8
2016,24,2016-24,2016-24,2016,3,25,31,3/25/2016,3/31/2016,7
2016,25,2016-25,2016-25,2016,4,1,8,4/1/2016,4/8/2016,8
2016,26,2016-26,2016-26,2016,4,9,16,4/9/2016,4/16/2016,8
2016,27,2016-27,2016-27,2016,4,17,23,4/17/2016,4/23/2016,7
2016,28,2016-28,2016-28,2016,4,24,30,4/24/2016,4/30/2016,7
2016,29,2016-29,2016-29,2016,5,1,8,5/1/2016,5/8/2016,8
2016,30,2016-30,2016-30,2016,5,9,16,5/9/2016,5/16/2016,8
2016,31,2016-31,2016-31,2016,5,17,24,5/17/2016,5/24/2016,8
2016,32,2016-32,2016-32,2016,5,25,31,5/25/2016,5/31/2016,7
2016,33,2016-33,2016-33,2016,6,1,8,6/1/2016,6/8/2016,8
2016,34,2016-34,2016-34,2016,6,9,16,6/9/2016,6/16/2016,8
2016,35,2016-35,2016-35,2016,6,17,23,6/17/2016,6/23/2016,7
2016,36,2016-36,2016-36,2016,6,24,30,6/24/2016,6/30/2016,7
2016,37,2016-37,2016-37,2016,7,1,8,7/1/2016,7/8/2016,8
2016,38,2016-38,2016-38,2016,7,9,16,7/9/2016,7/16/2016,8
2016,39,2016-39,2016-39,2016,7,17,24,7/17/2016,7/24/2016,8
2016,40,2016-40,2016-40,2016,7,25,31,7/25/2016,7/31/2016,7
2016,41,2016-41,2016-41,2016,8,1,8,8/1/2016,8/8/2016,8
2016,42,2016-42,2016-42,2016,8,9,16,8/9/2016,8/16/2016,8
2016,43,2016-43,2016-43,2016,8,17,24,8/17/2016,8/24/2016,8
2016,44,2016-44,2016-44,2016,8,25,31,8/25/2016,8/31/2016,7
2016,45,2016-45,2016-45,2016,9,1,8,9/1/2016,9/8/2016,8
2016,46,2016-46,2016-46,2016,9,9,16,9/9/2016,9/16/2016,8
2016,47,2016-47,2016-47,2016,9,17,23,9/17/2016,9/23/2016,7
2016,48,2016-48,2016-48,2016,9,24,30,9/24/2016,9/30/2016,7
2017,1,2017-01,2017-1,2016,10,1,8,10/1/2016,10/8/2016,8
2017,2,2017-02,2017-2,2016,10,9,16,10/9/2016,10/16/2016,8
2017,3,2017-03,2017-3,2016,10,17,24,10/17/2016,10/24/2016,8
2017,4,2017-04,2017-4,2016,10,25,31,10/25/2016,10/31/2016,7
2017,5,2017-05,2017-5,2016,11,1,8,11/1/2016,11/8/2016,8
2017,6,2017-06,2017-6,2016,11,9,16,11/9/2016,11/16/2016,8
2017,7,2017-07,2017-7,2016,11,17,23,11/17/2016,11/23/2016,7
2017,8,2017-08,2017-8,2016,11,24,30,11/24/2016,11/30/2016,7
2017,9,2017-09,2017-9,2016,12,1,8,12/1/2016,12/8/2016,8
2017,10,2017-10,2017-10,2016,12,9,16,12/9/2016,12/16/2016,8
2017,11,2017-11,2017-11,2016,12,17,24,12/17/2016,12/24/2016,8
2017,12,2017-12,2017-12,2016,12,25,31,12/25/2016,12/31/2016,7
2017,13,2017-13,2017-13,2017,1,1,8,1/1/2017,1/8/2017,8
2017,14,2017-14,2017-14,2017,1,9,16,1/9/2017,1/16/2017,8
2017,15,2017-15,2017-15,2017,1,17,24,1/17/2017,1/24/2017,8
2017,16,2017-16,2017-16,2017,1,25,31,1/25/2017,1/31/2017,7
2017,17,2017-17,2017-17,2017,2,1,7,2/1/2017,2/7/2017,7
2017,18,2017-18,2017-18,2017,2,8,14,2/8/2017,2/14/2017,7
2017,19,2017-19,2017-19,2017,2,15,21,2/15/2017,2/21/2017,7
2017,20,2017-20,2017-20,2017,2,22,28,2/22/2017,2/28/2017,7
2017,21,2017-21,2017-21,2017,3,1,8,3/1/2017,3/8/2017,8
2017,22,2017-22,2017-22,2017,3,9,16,3/9/2017,3/16/2017,8
2017,23,2017-23,2017-23,2017,3,17,24,3/17/2017,3/24/2017,8
2017,24,2017-24,2017-24,2017,3,25,31,3/25/2017,3/31/2017,7
2017,25,2017-25,2017-25,2017,4,1,8,4/1/2017,4/8/2017,8
2017,26,2017-26,2017-26,2017,4,9,16,4/9/2017,4/16/2017,8
2017,27,2017-27,2017-27,2017,4,17,23,4/17/2017,4/23/2017,7
2017,28,2017-28,2017-28,2017,4,24,30,4/24/2017,4/30/2017,7
2017,29,2017-29,2017-29,2017,5,1,8,5/1/2017,5/8/2017,8
2017,30,2017-30,2017-30,2017,5,9,16,5/9/2017,5/16/2017,8
2017,31,2017-31,2017-31,2017,5,17,24,5/17/2017,5/24/2017,8
2017,32,2017-32,2017-32,2017,5,25,31,5/25/2017,5/31/2017,7
2017,33,2017-33,2017-33,2017,6,1,8,6/1/2017,6/8/2017,8
2017,34,2017-34,2017-34,2017,6,9,16,6/9/2017,6/16/2017,8
2017,35,2017-35,2017-35,2017,6,17,23,6/17/2017,6/23/2017,7
2017,36,2017-36,2017-36,2017,6,24,30,6/24/2017,6/30/2017,7
2017,37,2017-37,2017-37,2017,7,1,8,7/1/2017,7/8/2017,8
2017,38,2017-38,2017-38,2017,7,9,16,7/9/2017,7/16/2017,8
2017,39,2017-39,2017-39,2017,7,17,24,7/17/2017,7/24/2017,8
2017,40,2017-40,2017-40,2017,7,25,31,7/25/2017,7/31/2017,7
2017,41,2017-41,2017-41,2017,8,1,8,8/1/2017,8/8/2017,8
2017,42,2017-42,2017-42,2017,8,9,16,8/9/2017,8/16/2017,8
2017,43,2017-43,2017-43,2017,8,17,24,8/17/2017,8/24/2017,8
